name	function
9606.ENSP00000258439	[ 1.  1.]
9606.ENSP00000399627	[-1 -1]
9606.ENSP00000357453	[ 1.  1.]
9606.ENSP00000327650	[ 1.  1.]
9606.ENSP00000289361	[ 1.  0.]
9606.ENSP00000397441	[ 1.  1.]
9606.ENSP00000260600	[ 1.  1.]
9606.ENSP00000370697	[ 1.  0.]
9606.ENSP00000365684	[-1 -1]
9606.ENSP00000330338	[ 1.  0.]
9606.ENSP00000355261	[ 1.  1.]
9606.ENSP00000285814	[ 1.  1.]
9606.ENSP00000310721	[ 0.  0.]
9606.ENSP00000352639	[ 1.  1.]
9606.ENSP00000308193	[ 1.  1.]
9606.ENSP00000362296	[ 0.  0.]
9606.ENSP00000380605	[ 1.  0.]
9606.ENSP00000379217	[ 0.  0.]
9606.ENSP00000354677	[ 0.  0.]
9606.ENSP00000272847	[-1 -1]
9606.ENSP00000307954	[ 1.  0.]
9606.ENSP00000322926	[ 1.  1.]
9606.ENSP00000342254	[-1 -1]
9606.ENSP00000277165	[ 1.  1.]
9606.ENSP00000382717	[ 1.  1.]
9606.ENSP00000305151	[ 0.  0.]
9606.ENSP00000281474	[ 1.  1.]
9606.ENSP00000393393	[ 1.  1.]
9606.ENSP00000383366	[ 0.  0.]
9606.ENSP00000365693	[ 0.  0.]
9606.ENSP00000341139	[-1 -1]
9606.ENSP00000371505	[ 1.  0.]
9606.ENSP00000318279	[-1 -1]
9606.ENSP00000432029	[-1 -1]
9606.ENSP00000376048	[ 1.  0.]
9606.ENSP00000345528	[ 1.  1.]
9606.ENSP00000379138	[ 1.  1.]
9606.ENSP00000299824	[ 1.  1.]
9606.ENSP00000312618	[ 1.  1.]
9606.ENSP00000302478	[ 0.  0.]
9606.ENSP00000339157	[ 1.  0.]
9606.ENSP00000419471	[ 1.  1.]
9606.ENSP00000416658	[ 1.  1.]
9606.ENSP00000260526	[ 0.  0.]
9606.ENSP00000413929	[ 0.  0.]
9606.ENSP00000389835	[-1 -1]
9606.ENSP00000261778	[ 1.  0.]
9606.ENSP00000307197	[ 0.  0.]
9606.ENSP00000353099	[ 1.  1.]
9606.ENSP00000267064	[ 1.  1.]
9606.ENSP00000262031	[ 0.  0.]
9606.ENSP00000346240	[ 1.  1.]
9606.ENSP00000342144	[ 1.  1.]
9606.ENSP00000335304	[ 1.  1.]
9606.ENSP00000303015	[ 1.  1.]
9606.ENSP00000291527	[ 1.  0.]
9606.ENSP00000308873	[-1 -1]
9606.ENSP00000288071	[ 1.  1.]
9606.ENSP00000348349	[ 1.  0.]
9606.ENSP00000362550	[ 1.  1.]
9606.ENSP00000259213	[ 1.  0.]
9606.ENSP00000359321	[ 1.  1.]
9606.ENSP00000362994	[ 0.  0.]
9606.ENSP00000415900	[ 0.  0.]
9606.ENSP00000341165	[ 0.  0.]
9606.ENSP00000348068	[ 1.  1.]
9606.ENSP00000315674	[ 1.  1.]
9606.ENSP00000261883	[ 1.  0.]
9606.ENSP00000258123	[ 1.  1.]
9606.ENSP00000378394	[ 1.  1.]
9606.ENSP00000249883	[ 1.  1.]
9606.ENSP00000315152	[ 1.  1.]
9606.ENSP00000238256	[ 1.  1.]
9606.ENSP00000414909	[-1 -1]
9606.ENSP00000385083	[ 1.  1.]
9606.ENSP00000293549	[ 1.  1.]
9606.ENSP00000297913	[ 0.  0.]
9606.ENSP00000261615	[ 1.  0.]
9606.ENSP00000383333	[ 1.  1.]
9606.ENSP00000355110	[ 0.  0.]
9606.ENSP00000381009	[ 1.  1.]
9606.ENSP00000363411	[ 1.  1.]
9606.ENSP00000274137	[ 1.  1.]
9606.ENSP00000347548	[ 0.  0.]
9606.ENSP00000412215	[-1 -1]
9606.ENSP00000275954	[ 1.  0.]
9606.ENSP00000310471	[ 0.  0.]
9606.ENSP00000307875	[ 0.  0.]
9606.ENSP00000424400	[-1 -1]
9606.ENSP00000355614	[-1 -1]
9606.ENSP00000242159	[ 0.  0.]
9606.ENSP00000309576	[ 0.  0.]
9606.ENSP00000378166	[ 1.  1.]
9606.ENSP00000351727	[-1 -1]
9606.ENSP00000313886	[ 1.  1.]
9606.ENSP00000310704	[ 1.  0.]
9606.ENSP00000432417	[ 1.  0.]
9606.ENSP00000417003	[ 0.  0.]
9606.ENSP00000305975	[ 1.  1.]
9606.ENSP00000311005	[ 1.  1.]
9606.ENSP00000381425	[-1 -1]
9606.ENSP00000316054	[ 0.  0.]
9606.ENSP00000362613	[ 0.  0.]
9606.ENSP00000384197	[ 0.  0.]
9606.ENSP00000362111	[ 1.  0.]
9606.ENSP00000302895	[ 0.  0.]
9606.ENSP00000316905	[ 1.  1.]
9606.ENSP00000334866	[ 1.  1.]
9606.ENSP00000285021	[ 1.  1.]
9606.ENSP00000370215	[ 0.  0.]
9606.ENSP00000249504	[ 0.  0.]
9606.ENSP00000345751	[ 1.  0.]
9606.ENSP00000357927	[ 1.  1.]
9606.ENSP00000302327	[ 0.  0.]
9606.ENSP00000215956	[ 1.  1.]
9606.ENSP00000307515	[-1 -1]
9606.ENSP00000292357	[ 1.  0.]
9606.ENSP00000375907	[ 1.  1.]
9606.ENSP00000182527	[ 1.  0.]
9606.ENSP00000366156	[ 0.  0.]
9606.ENSP00000339256	[ 1.  0.]
9606.ENSP00000414390	[-1 -1]
9606.ENSP00000239666	[ 1.  1.]
9606.ENSP00000403954	[ 0.  0.]
9606.ENSP00000358719	[ 1.  1.]
9606.ENSP00000363441	[ 1.  0.]
9606.ENSP00000358202	[ 0.  0.]
9606.ENSP00000355944	[ 1.  1.]
9606.ENSP00000354945	[ 1.  1.]
9606.ENSP00000367301	[ 1.  0.]
9606.ENSP00000233047	[ 1.  0.]
9606.ENSP00000367189	[-1 -1]
9606.ENSP00000434399	[-1 -1]
9606.ENSP00000355459	[ 0.  0.]
9606.ENSP00000321370	[ 0.  0.]
9606.ENSP00000429462	[-1 -1]
9606.ENSP00000335017	[-1 -1]
9606.ENSP00000443399	[-1 -1]
9606.ENSP00000383900	[ 0.  0.]
9606.ENSP00000258106	[ 1.  1.]
9606.ENSP00000410925	[-1 -1]
9606.ENSP00000369135	[ 1.  0.]
9606.ENSP00000311245	[ 1.  0.]
9606.ENSP00000367792	[-1 -1]
9606.ENSP00000332668	[ 1.  0.]
9606.ENSP00000320232	[-1 -1]
9606.ENSP00000368007	[ 1.  0.]
9606.ENSP00000263278	[ 1.  1.]
9606.ENSP00000369440	[ 1.  1.]
9606.ENSP00000346635	[ 0.  0.]
9606.ENSP00000315386	[-1 -1]
9606.ENSP00000385347	[ 0.  0.]
9606.ENSP00000373272	[ 0.  0.]
9606.ENSP00000231706	[ 1.  0.]
9606.ENSP00000350198	[ 0.  0.]
9606.ENSP00000298552	[ 1.  1.]
9606.ENSP00000350894	[ 1.  1.]
9606.ENSP00000294353	[-1 -1]
9606.ENSP00000352463	[ 0.  0.]
9606.ENSP00000355250	[ 1.  1.]
9606.ENSP00000354003	[ 1.  0.]
9606.ENSP00000345491	[ 0.  0.]
9606.ENSP00000355228	[ 1.  1.]
9606.ENSP00000364150	[ 1.  0.]
9606.ENSP00000391536	[-1 -1]
9606.ENSP00000343445	[ 1.  0.]
9606.ENSP00000360530	[ 1.  1.]
9606.ENSP00000324792	[ 0.  0.]
9606.ENSP00000276925	[ 1.  1.]
9606.ENSP00000291495	[-1 -1]
9606.ENSP00000417587	[ 1.  1.]
9606.ENSP00000365576	[ 1.  1.]
9606.ENSP00000345412	[ 1.  1.]
9606.ENSP00000362525	[ 1.  1.]
9606.ENSP00000467494	[ 0.  0.]
9606.ENSP00000441462	[ 1.  0.]
9606.ENSP00000369268	[ 0.  0.]
9606.ENSP00000262461	[ 1.  0.]
9606.ENSP00000345144	[ 1.  1.]
9606.ENSP00000363641	[ 1.  1.]
9606.ENSP00000239462	[ 1.  0.]
9606.ENSP00000364782	[-1 -1]
9606.ENSP00000314946	[ 1.  0.]
9606.ENSP00000367422	[ 0.  0.]
9606.ENSP00000333037	[ 1.  1.]
9606.ENSP00000382260	[ 0.  0.]
9606.ENSP00000282869	[ 0.  0.]
9606.ENSP00000386133	[-1 -1]
9606.ENSP00000414517	[ 0.  0.]
9606.ENSP00000222390	[ 1.  0.]
9606.ENSP00000392024	[ 0.  0.]
9606.ENSP00000370589	[ 1.  1.]
9606.ENSP00000226193	[ 1.  0.]
9606.ENSP00000227155	[ 1.  0.]
9606.ENSP00000357904	[ 0.  0.]
9606.ENSP00000305926	[ 0.  0.]
9606.ENSP00000259727	[ 1.  0.]
9606.ENSP00000340210	[ 1.  0.]
9606.ENSP00000243052	[ 1.  0.]
9606.ENSP00000314508	[ 1.  1.]
9606.ENSP00000356920	[ 1.  1.]
9606.ENSP00000333926	[ 1.  0.]
9606.ENSP00000383093	[-1 -1]
9606.ENSP00000326514	[ 0.  0.]
9606.ENSP00000261196	[ 1.  0.]
9606.ENSP00000452037	[-1 -1]
9606.ENSP00000334785	[ 1.  1.]
9606.ENSP00000423660	[ 1.  1.]
9606.ENSP00000423049	[-1 -1]
9606.ENSP00000337949	[ 0.  0.]
9606.ENSP00000398089	[ 0.  0.]
9606.ENSP00000377570	[ 1.  1.]
9606.ENSP00000348308	[ 1.  0.]
9606.ENSP00000381339	[ 1.  1.]
9606.ENSP00000358224	[ 0.  0.]
9606.ENSP00000385927	[ 1.  1.]
9606.ENSP00000259806	[ 1.  1.]
9606.ENSP00000304004	[ 0.  0.]
9606.ENSP00000256319	[ 1.  1.]
9606.ENSP00000261537	[ 1.  1.]
9606.ENSP00000323087	[ 1.  0.]
9606.ENSP00000385551	[ 0.  0.]
9606.ENSP00000406925	[-1 -1]
9606.ENSP00000288828	[ 1.  1.]
9606.ENSP00000351075	[ 1.  0.]
9606.ENSP00000340799	[ 0.  0.]
9606.ENSP00000394071	[ 1.  1.]
9606.ENSP00000318902	[ 1.  1.]
9606.ENSP00000408598	[ 0.  0.]
9606.ENSP00000462690	[-1 -1]
9606.ENSP00000260753	[ 1.  1.]
9606.ENSP00000378548	[ 1.  0.]
9606.ENSP00000313140	[ 0.  0.]
9606.ENSP00000295899	[ 1.  1.]
9606.ENSP00000466051	[ 0.  0.]
9606.ENSP00000419740	[ 1.  1.]
9606.ENSP00000262395	[ 1.  1.]
9606.ENSP00000359484	[ 1.  1.]
9606.ENSP00000355141	[ 0.  0.]
9606.ENSP00000360782	[ 1.  1.]
9606.ENSP00000381340	[ 0.  0.]
9606.ENSP00000357721	[ 1.  1.]
9606.ENSP00000250838	[ 0.  0.]
9606.ENSP00000386869	[ 1.  1.]
9606.ENSP00000423933	[ 0.  0.]
9606.ENSP00000217121	[ 1.  1.]
9606.ENSP00000361413	[ 1.  0.]
9606.ENSP00000391835	[-1 -1]
9606.ENSP00000468389	[-1 -1]
9606.ENSP00000397351	[ 1.  0.]
9606.ENSP00000160827	[ 1.  1.]
9606.ENSP00000354335	[ 1.  0.]
9606.ENSP00000436500	[ 1.  0.]
9606.ENSP00000331849	[ 1.  1.]
9606.ENSP00000283228	[ 1.  0.]
9606.ENSP00000290158	[ 1.  1.]
9606.ENSP00000299882	[ 1.  0.]
9606.ENSP00000383639	[-1 -1]
9606.ENSP00000299314	[ 1.  1.]
9606.ENSP00000298299	[ 0.  0.]
9606.ENSP00000351732	[ 1.  1.]
9606.ENSP00000305263	[ 1.  1.]
9606.ENSP00000263967	[ 1.  1.]
9606.ENSP00000353203	[ 0.  0.]
9606.ENSP00000412436	[ 0.  0.]
9606.ENSP00000364986	[ 0.  0.]
9606.ENSP00000345681	[ 1.  1.]
9606.ENSP00000444054	[ 1.  0.]
9606.ENSP00000348455	[ 1.  1.]
9606.ENSP00000368405	[ 0.  0.]
9606.ENSP00000387426	[ 1.  1.]
9606.ENSP00000292614	[ 1.  1.]
9606.ENSP00000388550	[ 1.  0.]
9606.ENSP00000292641	[ 1.  0.]
9606.ENSP00000351686	[ 0.  0.]
9606.ENSP00000469046	[-1 -1]
9606.ENSP00000447537	[ 1.  1.]
9606.ENSP00000421868	[-1 -1]
9606.ENSP00000361446	[ 1.  1.]
9606.ENSP00000449223	[-1 -1]
9606.ENSP00000375076	[ 1.  1.]
9606.ENSP00000361001	[ 0.  0.]
9606.ENSP00000274341	[ 0.  0.]
9606.ENSP00000285968	[ 1.  1.]
9606.ENSP00000261015	[ 1.  1.]
9606.ENSP00000237837	[ 1.  0.]
9606.ENSP00000261658	[ 1.  0.]
9606.ENSP00000229277	[ 1.  1.]
9606.ENSP00000377381	[-1 -1]
9606.ENSP00000392330	[ 1.  1.]
9606.ENSP00000256441	[ 1.  1.]
9606.ENSP00000339933	[ 1.  0.]
9606.ENSP00000360262	[ 0.  0.]
9606.ENSP00000361418	[ 0.  0.]
9606.ENSP00000301011	[ 1.  1.]
9606.ENSP00000362803	[ 1.  1.]
9606.ENSP00000290130	[ 1.  1.]
9606.ENSP00000404923	[ 1.  1.]
9606.ENSP00000216338	[ 0.  0.]
9606.ENSP00000183605	[ 1.  0.]
9606.ENSP00000206474	[ 1.  1.]
9606.ENSP00000263331	[ 1.  1.]
9606.ENSP00000369897	[ 1.  1.]
9606.ENSP00000355058	[ 1.  1.]
9606.ENSP00000331736	[ 1.  1.]
9606.ENSP00000255759	[ 1.  1.]
9606.ENSP00000321506	[ 1.  0.]
9606.ENSP00000287957	[ 1.  1.]
9606.ENSP00000299578	[ 1.  1.]
9606.ENSP00000448789	[ 1.  0.]
9606.ENSP00000355192	[ 1.  1.]
9606.ENSP00000355429	[ 1.  0.]
9606.ENSP00000415986	[-1 -1]
9606.ENSP00000286186	[ 1.  1.]
9606.ENSP00000312370	[ 1.  1.]
9606.ENSP00000311684	[ 0.  0.]
9606.ENSP00000330389	[ 0.  0.]
9606.ENSP00000356064	[ 1.  1.]
9606.ENSP00000341905	[ 1.  0.]
9606.ENSP00000375726	[ 1.  1.]
9606.ENSP00000258526	[ 1.  1.]
9606.ENSP00000430073	[-1 -1]
9606.ENSP00000365395	[ 1.  0.]
9606.ENSP00000274605	[-1 -1]
9606.ENSP00000399392	[ 1.  0.]
9606.ENSP00000265056	[ 1.  1.]
9606.ENSP00000353072	[ 1.  1.]
9606.ENSP00000347444	[ 1.  1.]
9606.ENSP00000369716	[ 1.  1.]
9606.ENSP00000254336	[ 0.  0.]
9606.ENSP00000273077	[ 1.  1.]
9606.ENSP00000315130	[ 1.  1.]
9606.ENSP00000296417	[ 1.  1.]
9606.ENSP00000375593	[ 0.  0.]
9606.ENSP00000381824	[ 1.  1.]
9606.ENSP00000279227	[ 1.  0.]
9606.ENSP00000301264	[ 1.  1.]
9606.ENSP00000326767	[ 0.  0.]
9606.ENSP00000306756	[ 0.  0.]
9606.ENSP00000319781	[ 1.  1.]
9606.ENSP00000375091	[ 1.  0.]
9606.ENSP00000348965	[ 1.  1.]
9606.ENSP00000290015	[ 0.  0.]
9606.ENSP00000305596	[ 1.  1.]
9606.ENSP00000304586	[-1 -1]
9606.ENSP00000377385	[-1 -1]
9606.ENSP00000376465	[ 1.  1.]
9606.ENSP00000304767	[ 1.  0.]
9606.ENSP00000328563	[ 1.  0.]
9606.ENSP00000323302	[ 1.  1.]
9606.ENSP00000333802	[ 0.  0.]
9606.ENSP00000341565	[ 0.  0.]
9606.ENSP00000365991	[ 1.  1.]
9606.ENSP00000322343	[ 0.  0.]
9606.ENSP00000368767	[ 1.  1.]
9606.ENSP00000341947	[ 0.  0.]
9606.ENSP00000295033	[ 1.  1.]
9606.ENSP00000312311	[ 1.  1.]
9606.ENSP00000381590	[ 1.  1.]
9606.ENSP00000356630	[-1 -1]
9606.ENSP00000362221	[ 1.  1.]
9606.ENSP00000302836	[ 0.  0.]
9606.ENSP00000365830	[-1 -1]
9606.ENSP00000365637	[-1 -1]
9606.ENSP00000323339	[ 1.  1.]
9606.ENSP00000264027	[ 1.  0.]
9606.ENSP00000256458	[ 0.  0.]
9606.ENSP00000401338	[ 1.  1.]
9606.ENSP00000243786	[ 1.  0.]
9606.ENSP00000329448	[-1 -1]
9606.ENSP00000308252	[ 0.  0.]
9606.ENSP00000417919	[ 1.  1.]
9606.ENSP00000304226	[ 1.  1.]
9606.ENSP00000381580	[-1 -1]
9606.ENSP00000255008	[ 1.  1.]
9606.ENSP00000011684	[ 0.  0.]
9606.ENSP00000259205	[ 1.  0.]
9606.ENSP00000367605	[ 1.  0.]
9606.ENSP00000274813	[ 0.  0.]
9606.ENSP00000256646	[-1 -1]
9606.ENSP00000261868	[ 1.  1.]
9606.ENSP00000240055	[ 1.  1.]
9606.ENSP00000216085	[ 1.  0.]
9606.ENSP00000259608	[ 1.  0.]
9606.ENSP00000365076	[-1 -1]
9606.ENSP00000316681	[ 1.  1.]
9606.ENSP00000327599	[ 1.  0.]
9606.ENSP00000423822	[ 1.  0.]
9606.ENSP00000371040	[-1 -1]
9606.ENSP00000164133	[ 1.  1.]
9606.ENSP00000222345	[ 1.  0.]
9606.ENSP00000226021	[ 0.  0.]
9606.ENSP00000392094	[ 1.  1.]
9606.ENSP00000302530	[ 1.  1.]
9606.ENSP00000402915	[ 1.  0.]
9606.ENSP00000254901	[ 1.  1.]
9606.ENSP00000380785	[ 1.  1.]
9606.ENSP00000393198	[ 0.  0.]
9606.ENSP00000316590	[-1 -1]
9606.ENSP00000383402	[ 0.  0.]
9606.ENSP00000252602	[-1 -1]
9606.ENSP00000382708	[-1 -1]
9606.ENSP00000262960	[ 1.  1.]
9606.ENSP00000252945	[ 1.  1.]
9606.ENSP00000378624	[ 0.  0.]
9606.ENSP00000304908	[ 1.  1.]
9606.ENSP00000353415	[ 0.  0.]
9606.ENSP00000361158	[ 1.  1.]
9606.ENSP00000282570	[ 1.  1.]
9606.ENSP00000299138	[ 1.  1.]
9606.ENSP00000369312	[ 1.  0.]
9606.ENSP00000431287	[ 0.  0.]
9606.ENSP00000412178	[ 1.  1.]
9606.ENSP00000342924	[ 1.  1.]
9606.ENSP00000263688	[ 1.  0.]
9606.ENSP00000359042	[ 1.  1.]
9606.ENSP00000302630	[ 0.  0.]
9606.ENSP00000275605	[ 1.  0.]
9606.ENSP00000247005	[ 1.  0.]
9606.ENSP00000454370	[-1 -1]
9606.ENSP00000265634	[ 0.  0.]
9606.ENSP00000302501	[ 0.  0.]
9606.ENSP00000315351	[ 0.  0.]
9606.ENSP00000267484	[ 0.  0.]
9606.ENSP00000245323	[ 0.  0.]
9606.ENSP00000368496	[ 1.  1.]
9606.ENSP00000305464	[ 1.  1.]
9606.ENSP00000251241	[ 0.  0.]
9606.ENSP00000353646	[ 0.  0.]
9606.ENSP00000334642	[ 0.  0.]
9606.ENSP00000290155	[ 1.  1.]
9606.ENSP00000254528	[ 1.  0.]
9606.ENSP00000286353	[ 0.  0.]
9606.ENSP00000302951	[ 1.  1.]
9606.ENSP00000358335	[ 1.  1.]
9606.ENSP00000366288	[ 1.  0.]
9606.ENSP00000417470	[ 0.  0.]
9606.ENSP00000424243	[ 1.  0.]
9606.ENSP00000311825	[ 1.  0.]
9606.ENSP00000298317	[ 1.  1.]
9606.ENSP00000267426	[ 1.  1.]
9606.ENSP00000374423	[ 0.  0.]
9606.ENSP00000285735	[ 1.  1.]
9606.ENSP00000216214	[ 1.  0.]
9606.ENSP00000324464	[ 1.  1.]
9606.ENSP00000260505	[ 1.  1.]
9606.ENSP00000440509	[-1 -1]
9606.ENSP00000217446	[ 1.  1.]
9606.ENSP00000435619	[ 1.  1.]
9606.ENSP00000336712	[ 0.  0.]
9606.ENSP00000257770	[ 1.  1.]
9606.ENSP00000312329	[-1 -1]
9606.ENSP00000417464	[ 1.  1.]
9606.ENSP00000254868	[ 1.  0.]
9606.ENSP00000356791	[ 1.  0.]
9606.ENSP00000356437	[ 1.  0.]
9606.ENSP00000315925	[ 0.  0.]
9606.ENSP00000415430	[ 0.  0.]
9606.ENSP00000354812	[ 0.  0.]
9606.ENSP00000369251	[ 0.  0.]
9606.ENSP00000389466	[ 0.  0.]
9606.ENSP00000329794	[ 1.  1.]
9606.ENSP00000251472	[ 1.  1.]
9606.ENSP00000278856	[ 1.  1.]
9606.ENSP00000339723	[ 1.  1.]
9606.ENSP00000383398	[ 0.  0.]
9606.ENSP00000360860	[ 1.  1.]
9606.ENSP00000358062	[-1 -1]
9606.ENSP00000358902	[-1 -1]
9606.ENSP00000362205	[ 1.  0.]
9606.ENSP00000304843	[ 1.  1.]
9606.ENSP00000071281	[ 1.  1.]
9606.ENSP00000322899	[ 0.  0.]
9606.ENSP00000322300	[ 1.  1.]
9606.ENSP00000361104	[ 0.  0.]
9606.ENSP00000399441	[ 1.  0.]
9606.ENSP00000216297	[ 1.  1.]
9606.ENSP00000265498	[ 1.  1.]
9606.ENSP00000384894	[ 1.  0.]
9606.ENSP00000435509	[ 0.  0.]
9606.ENSP00000240361	[ 0.  0.]
9606.ENSP00000353769	[ 0.  0.]
9606.ENSP00000431459	[-1 -1]
9606.ENSP00000231137	[ 1.  0.]
9606.ENSP00000377233	[ 1.  1.]
9606.ENSP00000005558	[ 1.  1.]
9606.ENSP00000382770	[-1 -1]
9606.ENSP00000420384	[ 0.  0.]
9606.ENSP00000429084	[ 1.  1.]
9606.ENSP00000226218	[ 1.  0.]
9606.ENSP00000361965	[ 1.  1.]
9606.ENSP00000354206	[ 1.  1.]
9606.ENSP00000053469	[ 1.  0.]
9606.ENSP00000308893	[ 0.  0.]
9606.ENSP00000359333	[ 1.  0.]
9606.ENSP00000298772	[ 1.  1.]
9606.ENSP00000359787	[ 0.  0.]
9606.ENSP00000254286	[ 1.  1.]
9606.ENSP00000292363	[ 0.  0.]
9606.ENSP00000246190	[ 1.  1.]
9606.ENSP00000342697	[ 1.  0.]
9606.ENSP00000312442	[ 1.  1.]
9606.ENSP00000266087	[ 1.  1.]
9606.ENSP00000340220	[-1 -1]
9606.ENSP00000290691	[ 0.  0.]
9606.ENSP00000343701	[ 1.  1.]
9606.ENSP00000451998	[ 1.  1.]
9606.ENSP00000347635	[ 1.  1.]
9606.ENSP00000350036	[ 1.  1.]
9606.ENSP00000381891	[ 1.  1.]
9606.ENSP00000332806	[ 1.  1.]
9606.ENSP00000363944	[ 1.  1.]
9606.ENSP00000312436	[ 1.  1.]
9606.ENSP00000266743	[ 0.  0.]
9606.ENSP00000266643	[ 1.  1.]
9606.ENSP00000284951	[ 1.  0.]
9606.ENSP00000356567	[ 0.  0.]
9606.ENSP00000273398	[ 1.  1.]
9606.ENSP00000398454	[ 1.  1.]
9606.ENSP00000280481	[ 1.  0.]
9606.ENSP00000397330	[-1 -1]
9606.ENSP00000330343	[ 0.  0.]
9606.ENSP00000359939	[ 1.  1.]
9606.ENSP00000287322	[ 1.  1.]
9606.ENSP00000332198	[ 1.  1.]
9606.ENSP00000360107	[ 0.  0.]
9606.ENSP00000379612	[ 0.  0.]
9606.ENSP00000290765	[-1 -1]
9606.ENSP00000362608	[ 1.  1.]
9606.ENSP00000350937	[ 1.  1.]
9606.ENSP00000231749	[ 1.  1.]
9606.ENSP00000310110	[ 1.  0.]
9606.ENSP00000305494	[ 0.  0.]
9606.ENSP00000286808	[ 1.  0.]
9606.ENSP00000209873	[ 1.  1.]
9606.ENSP00000314214	[ 1.  1.]
9606.ENSP00000457654	[-1 -1]
9606.ENSP00000263686	[ 1.  1.]
9606.ENSP00000346550	[ 1.  1.]
9606.ENSP00000312770	[-1 -1]
9606.ENSP00000322097	[-1 -1]
9606.ENSP00000377616	[ 1.  1.]
9606.ENSP00000264381	[ 1.  1.]
9606.ENSP00000230354	[ 1.  1.]
9606.ENSP00000296786	[ 1.  1.]
9606.ENSP00000364361	[ 0.  0.]
9606.ENSP00000363412	[-1 -1]
9606.ENSP00000414359	[ 1.  1.]
9606.ENSP00000275988	[ 0.  0.]
9606.ENSP00000368477	[ 1.  0.]
9606.ENSP00000383421	[ 1.  1.]
9606.ENSP00000357727	[ 1.  1.]
9606.ENSP00000296027	[ 1.  0.]
9606.ENSP00000332371	[ 1.  0.]
9606.ENSP00000410768	[-1 -1]
9606.ENSP00000416829	[ 0.  0.]
9606.ENSP00000264160	[ 0.  0.]
9606.ENSP00000286190	[ 1.  1.]
9606.ENSP00000406957	[ 1.  0.]
9606.ENSP00000309782	[ 1.  0.]
9606.ENSP00000382083	[ 1.  0.]
9606.ENSP00000363634	[ 1.  1.]
9606.ENSP00000454926	[-1 -1]
9606.ENSP00000353331	[ 1.  0.]
9606.ENSP00000386022	[ 1.  0.]
9606.ENSP00000319240	[ 0.  0.]
9606.ENSP00000338235	[ 1.  1.]
9606.ENSP00000370330	[ 1.  1.]
9606.ENSP00000337122	[ 1.  1.]
9606.ENSP00000326858	[ 0.  0.]
9606.ENSP00000237596	[ 1.  1.]
9606.ENSP00000254958	[ 1.  0.]
9606.ENSP00000345055	[-1 -1]
9606.ENSP00000459566	[ 0.  0.]
9606.ENSP00000339260	[ 1.  0.]
9606.ENSP00000320604	[ 1.  0.]
9606.ENSP00000231487	[ 1.  1.]
9606.ENSP00000362556	[ 0.  0.]
9606.ENSP00000342434	[-1 -1]
9606.ENSP00000291934	[ 1.  1.]
9606.ENSP00000450560	[ 1.  0.]
9606.ENSP00000242315	[ 0.  0.]
9606.ENSP00000356671	[ 1.  0.]
9606.ENSP00000269025	[-1 -1]
9606.ENSP00000299687	[ 0.  0.]
9606.ENSP00000280097	[ 1.  1.]
9606.ENSP00000358994	[ 1.  1.]
9606.ENSP00000353650	[ 0.  0.]
9606.ENSP00000403987	[-1 -1]
9606.ENSP00000253496	[ 1.  0.]
9606.ENSP00000379154	[ 1.  1.]
9606.ENSP00000325655	[-1 -1]
9606.ENSP00000418018	[-1 -1]
9606.ENSP00000376799	[-1 -1]
9606.ENSP00000323036	[ 1.  1.]
9606.ENSP00000359668	[ 0.  0.]
9606.ENSP00000351575	[ 1.  1.]
9606.ENSP00000337838	[ 1.  1.]
9606.ENSP00000282091	[ 1.  0.]
9606.ENSP00000372088	[ 1.  1.]
9606.ENSP00000356198	[ 1.  0.]
9606.ENSP00000357067	[ 1.  0.]
9606.ENSP00000217961	[ 1.  0.]
9606.ENSP00000300778	[ 1.  0.]
9606.ENSP00000470609	[ 1.  1.]
9606.ENSP00000329880	[ 1.  0.]
9606.ENSP00000381253	[ 0.  0.]
9606.ENSP00000370744	[ 1.  1.]
9606.ENSP00000319918	[ 1.  0.]
9606.ENSP00000378887	[ 1.  1.]
9606.ENSP00000372335	[ 1.  1.]
9606.ENSP00000384081	[-1 -1]
9606.ENSP00000342380	[-1 -1]
9606.ENSP00000321475	[ 0.  0.]
9606.ENSP00000375147	[ 1.  1.]
9606.ENSP00000369967	[-1 -1]
9606.ENSP00000236826	[ 1.  0.]
9606.ENSP00000265500	[ 1.  1.]
9606.ENSP00000329904	[-1 -1]
9606.ENSP00000267287	[ 0.  0.]
9606.ENSP00000385643	[-1 -1]
9606.ENSP00000351049	[ 0.  0.]
9606.ENSP00000289104	[ 0.  0.]
9606.ENSP00000471077	[-1 -1]
9606.ENSP00000233627	[ 1.  1.]
9606.ENSP00000344420	[ 1.  1.]
9606.ENSP00000366645	[ 0.  0.]
9606.ENSP00000265801	[ 1.  0.]
9606.ENSP00000366317	[-1 -1]
9606.ENSP00000366336	[-1 -1]
9606.ENSP00000299308	[ 1.  0.]
9606.ENSP00000364742	[-1 -1]
9606.ENSP00000245919	[ 0.  0.]
9606.ENSP00000222792	[ 0.  0.]
9606.ENSP00000368292	[ 1.  0.]
9606.ENSP00000302177	[ 1.  0.]
9606.ENSP00000341848	[ 1.  1.]
9606.ENSP00000355121	[ 1.  0.]
9606.ENSP00000225698	[ 1.  1.]
9606.ENSP00000310356	[ 1.  1.]
9606.ENSP00000258796	[ 1.  0.]
9606.ENSP00000398391	[ 1.  1.]
9606.ENSP00000354415	[ 1.  1.]
9606.ENSP00000449956	[-1 -1]
